image,Epsilon,label,runtime,network,ds
732,0.043,2,6137.889036893845,mnist-net,train
774,0.037,2,4203.226473808289,mnist-net,train
801,0.043,2,5467.549265623093,mnist-net,train
807,0.031,2,3135.929383993149,mnist-net,train
813,0.031,2,2090.3289229869843,mnist-net,train
814,0.053,2,5487.2185690402985,mnist-net,train
830,0.039,2,1809.9974527359009,mnist-net,train
844,0.025,2,5367.253310680389,mnist-net,train
854,0.033,2,11096.611186027529,mnist-net,train
862,0.053,2,4485.527178049088,mnist-net,train
863,0.039,2,7041.096652269363,mnist-net,train
866,0.033,2,5438.041543722153,mnist-net,train
873,0.051,2,4867.570605278015,mnist-net,train
893,0.021,2,3381.029719352722,mnist-net,train
907,0.047,2,3652.5779132843018,mnist-net,train
917,0.053,2,7266.935592412949,mnist-net,train
931,0.025,2,2742.8343353271484,mnist-net,train
938,0.017,2,430.5816671848297,mnist-net,train
946,0.025,2,78.77078938484192,mnist-net,train
989,0.035,2,843.441597700119,mnist-net,train
1010,0.051,2,7544.754362106323,mnist-net,train
18,0.005,3,34.68625521659851,mnist-net,test
30,0.055,3,6839.089215993881,mnist-net,test
32,0.057,3,4611.530261516571,mnist-net,test
44,0.033,3,1965.26465010643,mnist-net,test
51,0.059,3,408.6150786876679,mnist-net,test
63,0.007,3,34.82982134819031,mnist-net,test
68,0.061,3,5713.9149832725525,mnist-net,test
76,0.033,3,1062.8918311595917,mnist-net,test
87,0.059,3,10217.52677679062,mnist-net,test
90,0.033,3,317.9958941936493,mnist-net,test
93,0.015,3,99.49098825454712,mnist-net,test
112,0.019,3,367.6926128864288,mnist-net,test
142,0.035,3,561.7349724769592,mnist-net,test
158,0.023,3,629.5450398921967,mnist-net,test
173,0.037,3,3732.1745948791504,mnist-net,test
195,0.009,3,35.833380699157715,mnist-net,test
200,0.037,3,162.92444562911987,mnist-net,test
205,0.029,3,838.3003332614899,mnist-net,test
213,0.017,3,89.97665739059448,mnist-net,test
216,0.055,3,5208.501074552536,mnist-net,test
230,0.041,3,5543.155103683472,mnist-net,test
231,0.017,3,103.5609347820282,mnist-net,test
245,0.039,3,3868.13800573349,mnist-net,test
270,0.037,3,691.5568523406982,mnist-net,test
309,0.037,3,3880.2126417160034,mnist-net,test
310,0.025,3,507.6520068645477,mnist-net,test
313,0.029,3,226.2193956375122,mnist-net,test
323,0.027,3,127.56866669654846,mnist-net,test
334,0.033,3,1115.327301979065,mnist-net,test
335,0.013,3,83.93676114082336,mnist-net,test
343,0.043,3,1533.393814086914,mnist-net,test
349,0.031,3,3591.661816120148,mnist-net,test
369,0.021,3,2515.9696288108826,mnist-net,test
381,,3,31.92576241493225,mnist-net,test
382,0.059,3,5165.258625984192,mnist-net,test
402,0.045,3,1512.327802658081,mnist-net,test
408,0.035,3,889.254191160202,mnist-net,test
437,0.049,3,1140.3365225791931,mnist-net,test
442,0.051,3,5208.677314519882,mnist-net,test
450,0.003,3,38.78225326538086,mnist-net,test
451,0.075,3,6855.605178594589,mnist-net,test
453,0.043,3,427.1050145626068,mnist-net,test
464,0.029,3,490.74470353126526,mnist-net,test
493,0.059,3,310.4543001651764,mnist-net,test
500,0.065,3,3474.2317543029785,mnist-net,test
505,0.029,3,164.6048378944397,mnist-net,test
507,,3,38.06543827056885,mnist-net,test
515,0.019,3,184.95240473747253,mnist-net,test
524,0.041,3,3505.522697687149,mnist-net,test
526,0.031,3,296.1616892814636,mnist-net,test
528,0.039,3,3835.8170421123514,mnist-net,test
531,0.021,3,3581.7911150455475,mnist-net,test
548,0.029,3,672.09947681427,mnist-net,test
569,0.037,3,1094.7398524284365,mnist-net,test
573,0.047,3,3796.598297357559,mnist-net,test
574,0.019,3,103.40782499313354,mnist-net,test
576,0.061,3,5162.152141809464,mnist-net,test
577,0.039,3,3882.301116228104,mnist-net,test
578,0.033,3,4345.151198148727,mnist-net,test
590,0.055,3,4013.9555723667145,mnist-net,test
595,0.033,3,2677.11696600914,mnist-net,test
614,0.019,3,326.0450556278229,mnist-net,test
628,0.025,3,274.6369864940644,mnist-net,test
637,0.039,3,776.3057682514191,mnist-net,test
648,0.057,3,173.59501433372498,mnist-net,test
657,0.065,3,3498.9017033576965,mnist-net,test
669,0.025,3,573.2068371772766,mnist-net,test
677,0.051,3,3156.7024731636047,mnist-net,test
683,0.013,3,492.2299587726593,mnist-net,test
686,0.047,3,1463.1769890785215,mnist-net,test
687,0.037,3,290.7611055374145,mnist-net,test
699,0.031,3,1703.9796750545502,mnist-net,test
727,0.033,3,140.8510365486145,mnist-net,test
734,0.031,3,1957.0624163150787,mnist-net,test
747,0.049,3,5179.51483130455,mnist-net,test
753,0.051,3,3760.032347202301,mnist-net,test
780,0.021,3,146.43204975128174,mnist-net,test
782,0.039,3,141.63627099990845,mnist-net,test
792,0.067,3,8648.573752880096,mnist-net,test
795,0.033,3,4738.694357633591,mnist-net,test
801,0.025,3,537.2180535793304,mnist-net,test
807,0.053,3,1802.9615640640257,mnist-net,test
808,0.041,3,6931.404348373413,mnist-net,test
811,0.055,3,4041.376564502716,mnist-net,test
815,0.023,3,224.64945459365845,mnist-net,test
819,0.037,3,437.3335437774658,mnist-net,test
847,0.059,3,2464.181077003479,mnist-net,test
849,0.035,3,527.4480791091919,mnist-net,test
855,0.061,3,7484.238904237747,mnist-net,test
865,0.027,3,702.8223185539246,mnist-net,test
883,0.009,3,171.26484894752502,mnist-net,test
887,0.031,3,1099.3325145244598,mnist-net,test
890,0.023,3,991.3646705150604,mnist-net,test
894,0.035,3,1652.1183264255524,mnist-net,test
912,0.075,3,7052.771742105484,mnist-net,test
923,0.085,3,7006.125722169876,mnist-net,test
925,0.063,3,3504.12939786911,mnist-net,test
927,0.033,3,295.5228338241577,mnist-net,test
933,0.037,3,605.7765457630157,mnist-net,test
7,0.061,3,11853.972044944763,mnist-net,train
10,0.025,3,1323.975124835968,mnist-net,train
12,0.069,3,5231.39185833931,mnist-net,train
27,0.085,3,9657.751216888428,mnist-net,train
30,0.033,3,10797.502018928528,mnist-net,train
44,0.043,3,7064.275812625885,mnist-net,train
49,0.045,3,2317.448810338974,mnist-net,train
50,0.029,3,3446.6001455783844,mnist-net,train
74,0.047,3,3587.887636423111,mnist-net,train
86,0.039,3,2587.831479072571,mnist-net,train
98,0.041,3,7273.881367206573,mnist-net,train
107,0.049,3,6409.058896780014,mnist-net,train
111,0.089,3,10706.963982582092,mnist-net,train
130,0.047,3,5880.71072435379,mnist-net,train
135,0.063,3,3623.377272367477,mnist-net,train
136,0.035,3,4496.4196989536285,mnist-net,train
149,0.071,3,5149.020783424377,mnist-net,train
157,0.061,3,9647.943456172943,mnist-net,train
179,0.041,3,814.3560473918915,mnist-net,train
181,0.039,3,1007.788868188858,mnist-net,train
198,0.041,3,7872.087506055832,mnist-net,train
203,0.053,3,3776.4175758361816,mnist-net,train
207,0.017,3,1405.8794469833374,mnist-net,train
215,0.057,3,2900.8357317447662,mnist-net,train
228,0.035,3,4899.466170072556,mnist-net,train
235,0.047,3,5406.10849738121,mnist-net,train
242,0.039,3,1589.7852547168732,mnist-net,train
250,0.031,3,3228.366859436035,mnist-net,train
254,0.027,3,1253.8877210617063,mnist-net,train
255,0.057,3,5813.013159751892,mnist-net,train
279,0.039,3,1879.0646896362305,mnist-net,train
281,0.053,3,3311.7743575572968,mnist-net,train
291,0.047,3,3423.759818792343,mnist-net,train
298,0.051,3,5715.758074045181,mnist-net,train
321,0.033,3,5511.924196243286,mnist-net,train
327,0.051,3,4122.7618663311005,mnist-net,train
330,0.035,3,3763.607425689697,mnist-net,train
341,0.039,3,887.3380470275879,mnist-net,train
356,0.025,3,1984.333348751068,mnist-net,train
361,0.043,3,829.8325946331024,mnist-net,train
392,0.047,3,3722.128890991211,mnist-net,train
405,0.039,3,1103.5169644355774,mnist-net,train
425,0.035,3,1252.4253973960876,mnist-net,train
433,0.047,3,2167.8439750671387,mnist-net,train
452,0.025,3,1603.9406106472015,mnist-net,train
459,0.045,3,2510.496810436249,mnist-net,train
479,0.061,3,9916.437602996826,mnist-net,train
486,0.057,3,5604.094410896301,mnist-net,train
490,0.045,3,3407.0356311798096,mnist-net,train
495,0.039,3,1739.894605636597,mnist-net,train
500,0.005,3,418.31774950027466,mnist-net,train
509,0.031,3,1685.5990951061249,mnist-net,train
540,0.053,3,10809.789624452593,mnist-net,train
546,0.053,3,3912.688254833221,mnist-net,train
549,0.053,3,6455.041964292526,mnist-net,train
557,0.085,3,12214.421530723572,mnist-net,train
561,0.025,3,7654.149065494537,mnist-net,train
574,0.027,3,3916.5135560035706,mnist-net,train
581,0.037,3,9200.76378440857,mnist-net,train
613,0.053,3,7354.288290739059,mnist-net,train
629,0.051,3,6242.562003612518,mnist-net,train
643,0.043,3,3673.395984888077,mnist-net,train
645,0.063,3,10249.44098496437,mnist-net,train
659,0.039,3,3693.9208505153656,mnist-net,train
670,0.033,3,1822.8994319438932,mnist-net,train
675,0.053,3,4285.861239433289,mnist-net,train
695,0.047,3,2411.337016820908,mnist-net,train
715,0.057,3,9928.016116857529,mnist-net,train
731,0.039,3,2427.780825853348,mnist-net,train
752,0.055,3,2870.393010854721,mnist-net,train
760,0.029,3,7261.976837158203,mnist-net,train
767,0.045,3,3239.810966730118,mnist-net,train
789,0.045,3,3232.266906261444,mnist-net,train
808,0.021,3,1469.009871006012,mnist-net,train
811,0.043,3,6421.797967195511,mnist-net,train
840,0.059,3,3435.86057305336,mnist-net,train
843,0.027,3,3268.835873603821,mnist-net,train
856,0.021,3,553.5698933601379,mnist-net,train
857,0.053,3,6565.854051113129,mnist-net,train
861,0.041,3,10667.425624132156,mnist-net,train
867,0.041,3,2391.714040517807,mnist-net,train
874,0.055,3,3185.36567735672,mnist-net,train
875,0.039,3,1672.2397422790527,mnist-net,train
878,0.037,3,3961.679609060288,mnist-net,train
890,0.035,3,4058.248329401016,mnist-net,train
895,0.059,3,16806.6280708313,mnist-net,train
909,0.077,3,9824.810460090635,mnist-net,train
953,0.045,3,2291.3387789726257,mnist-net,train
966,0.021,3,3174.7903439998627,mnist-net,train
975,0.063,3,3731.583055019378,mnist-net,train
983,0.055,3,3776.066201448441,mnist-net,train
992,0.061,3,10376.692988395693,mnist-net,train
998,0.021,3,1093.5282402038574,mnist-net,train
1007,0.031,3,1543.4143738746643,mnist-net,train
1021,0.001,3,68.89784479141235,mnist-net,train
1035,0.029,3,1559.5198380947113,mnist-net,train
1055,0.021,3,508.9925801753998,mnist-net,train
1068,0.043,3,5092.799755096436,mnist-net,train
1077,0.031,3,1337.7076890468595,mnist-net,train
1097,0.025,3,1108.8425567150116,mnist-net,train
4,0.025,4,2130.998506784439,mnist-net,test
6,0.023,4,894.4924240112305,mnist-net,test
19,0.031,4,4372.3818192482,mnist-net,test
24,0.015,4,918.2416398525238,mnist-net,test
27,0.045,4,3890.742685317993,mnist-net,test
33,0.025,4,2251.175962209701,mnist-net,test
42,0.031,4,777.5548493862152,mnist-net,test
48,0.051,4,3680.4190135002136,mnist-net,test
49,0.039,4,3173.6336369514465,mnist-net,test
56,0.053,4,6674.4507467746735,mnist-net,test
65,0.009,4,347.4292948246002,mnist-net,test
67,0.039,4,4191.424185037613,mnist-net,test
85,0.055,4,2436.112428665161,mnist-net,test
95,0.025,4,3925.858325481415,mnist-net,test
103,0.049,4,6663.028815507889,mnist-net,test
109,0.029,4,836.4135322570801,mnist-net,test
116,0.025,4,1443.1144359111786,mnist-net,test
117,0.045,4,3087.763731956482,mnist-net,test
139,0.011,4,96.96473598480225,mnist-net,test
159,0.027,4,3520.4699895381927,mnist-net,test
160,0.025,4,1435.5399420261383,mnist-net,test
163,0.049,4,6354.830645561218,mnist-net,test
166,0.043,4,9902.407349348068,mnist-net,test
169,0.051,4,10114.5569524765,mnist-net,test
170,0.035,4,3677.218177318573,mnist-net,test
198,0.033,4,4709.99284029007,mnist-net,test
210,0.031,4,2640.35173869133,mnist-net,test
227,0.015,4,344.90734934806824,mnist-net,test
238,0.047,4,5997.008754730225,mnist-net,test
248,0.053,4,7452.544580221176,mnist-net,test
250,0.019,4,240.12081670761108,mnist-net,test
275,0.017,4,124.38185095787048,mnist-net,test
287,0.051,4,12032.874845981598,mnist-net,test
295,0.055,4,7024.20954990387,mnist-net,test
300,0.031,4,3874.2214283943176,mnist-net,test
304,0.071,4,13544.249611139296,mnist-net,test
308,0.025,4,1110.4825675487518,mnist-net,test
325,0.021,4,3900.608813524246,mnist-net,test
360,0.043,4,7518.645967960358,mnist-net,test
376,0.023,4,1278.365228891373,mnist-net,test
379,0.043,4,3871.785038471222,mnist-net,test
398,0.049,4,6426.771906375885,mnist-net,test
399,0.019,4,422.8852279186249,mnist-net,test
405,0.057,4,8479.338279485703,mnist-net,test
420,0.017,4,1775.3949227333069,mnist-net,test
425,0.023,4,3793.693510532379,mnist-net,test
428,0.009,4,270.1130166053772,mnist-net,test
432,0.025,4,8034.4533751010895,mnist-net,test
475,0.083,4,12660.749171972277,mnist-net,test
484,0.035,4,3874.488560676575,mnist-net,test
497,0.019,4,728.765328168869,mnist-net,test
511,0.017,4,1461.067372083664,mnist-net,test
519,0.033,4,4154.99946808815,mnist-net,test
532,0.025,4,1454.490050315857,mnist-net,test
533,0.043,4,1543.4790079593658,mnist-net,test
535,0.037,4,2924.166382551193,mnist-net,test
541,0.027,4,1085.871052980423,mnist-net,test
544,0.049,4,6985.5048933029175,mnist-net,test
555,0.023,4,3403.5230197906494,mnist-net,test
556,0.059,4,9334.774230003355,mnist-net,test
565,0.053,4,7826.231055736542,mnist-net,test
571,0.013,4,200.83464980125427,mnist-net,test
589,0.037,4,4080.1568582057953,mnist-net,test
610,0.019,4,1244.536910057068,mnist-net,test
622,0.037,4,5468.211577177048,mnist-net,test
660,0.041,4,2673.4084265232086,mnist-net,test
668,0.047,4,7081.940444231033,mnist-net,test
670,0.027,4,5881.513873100281,mnist-net,test
697,0.039,4,3648.568478822708,mnist-net,test
698,0.023,4,2210.5008392333984,mnist-net,test
707,0.001,4,121.43098759651184,mnist-net,test
708,0.043,4,8174.03902220726,mnist-net,test
712,0.023,4,3707.7353389263153,mnist-net,test
719,0.053,4,3188.6218695640564,mnist-net,test
722,0.043,4,14598.54748415947,mnist-net,test
736,0.065,4,3510.7760248184204,mnist-net,test
740,0.019,4,2003.5090517997744,mnist-net,test
748,0.027,4,605.339663028717,mnist-net,test
752,0.033,4,6805.436079978943,mnist-net,test
757,0.035,4,6581.39395737648,mnist-net,test
760,0.003,4,95.33845067024232,mnist-net,test
762,0.051,4,5279.601868867874,mnist-net,test
765,0.025,4,911.558287858963,mnist-net,test
770,0.045,4,7424.852567195892,mnist-net,test
774,0.011,4,1126.7775144577026,mnist-net,test
776,0.067,4,10910.774013757706,mnist-net,test
784,0.047,4,6215.745490312576,mnist-net,test
789,0.035,4,2822.420770406723,mnist-net,test
802,0.049,4,3479.053783178329,mnist-net,test
803,0.047,4,3749.17453289032,mnist-net,test
827,0.015,4,667.5676236152649,mnist-net,test
838,0.043,4,5298.797061920166,mnist-net,test
843,0.053,4,5855.861395120621,mnist-net,test
881,0.029,4,1191.102468252182,mnist-net,test
901,0.059,4,15626.775413513184,mnist-net,test
2,0.025,4,453.5255174636841,mnist-net,train
9,0.055,4,7713.407078981399,mnist-net,train
20,0.063,4,7328.032786130905,mnist-net,train
26,0.041,4,7413.695830821991,mnist-net,train
53,0.015,4,1942.893330335617,mnist-net,train
58,0.059,4,16580.80838918686,mnist-net,train
60,0.045,4,10920.311532974243,mnist-net,train
61,0.041,4,9742.72028684616,mnist-net,train
64,0.029,4,470.506502866745,mnist-net,train
89,0.067,4,6572.574392795563,mnist-net,train
92,0.017,4,470.1478989124298,mnist-net,train
115,0.047,4,6975.334732055664,mnist-net,train
127,0.051,4,7506.50395154953,mnist-net,train
131,0.049,4,5113.710797309876,mnist-net,train
139,0.043,4,4221.447600603104,mnist-net,train
142,0.025,4,1192.5595908164978,mnist-net,train
150,0.023,4,6210.471652746201,mnist-net,train
163,0.033,4,3844.8257958889008,mnist-net,train
164,0.049,4,10454.075115919111,mnist-net,train
166,0.035,4,1933.380089044571,mnist-net,train
194,0.035,4,4159.166407823563,mnist-net,train
217,0.031,4,4135.056684017181,mnist-net,train
222,0.051,4,9090.803424358368,mnist-net,train
237,0.023,4,688.1267914772034,mnist-net,train
257,0.049,4,7290.376811742783,mnist-net,train
271,0.039,4,3391.3711256980896,mnist-net,train
272,0.045,4,3467.862155675888,mnist-net,train
275,0.047,4,3550.8910689353943,mnist-net,train
289,0.037,4,7279.562125682831,mnist-net,train
292,0.027,4,6854.25066781044,mnist-net,train
294,0.053,4,11214.259041786194,mnist-net,train
297,0.051,4,3541.98117017746,mnist-net,train
314,0.035,4,4536.782675743103,mnist-net,train
329,0.057,4,6577.948693752289,mnist-net,train
336,0.045,4,3812.864225149154,mnist-net,train
338,0.031,4,6507.292903184891,mnist-net,train
342,0.039,4,7753.221873044968,mnist-net,train
354,0.017,4,1801.3627438545227,mnist-net,train
363,0.031,4,6039.473517417908,mnist-net,train
369,0.053,4,8757.333333492279,mnist-net,train
372,0.041,4,4133.347720861435,mnist-net,train
373,0.043,4,6641.262981176376,mnist-net,train
379,0.039,4,3767.4389016628265,mnist-net,train
380,0.037,4,12882.917101860046,mnist-net,train
402,0.053,4,6944.974221467972,mnist-net,train
412,0.027,4,3560.202539920807,mnist-net,train
413,0.045,4,6550.604591846466,mnist-net,train
414,0.023,4,1288.6193997859957,mnist-net,train
438,0.055,4,3959.628139019013,mnist-net,train
442,0.021,4,1488.3923602104187,mnist-net,train
461,0.037,4,779.8658628463745,mnist-net,train
481,0.047,4,6427.350293636322,mnist-net,train
531,0.035,4,4826.092263698578,mnist-net,train
541,0.041,4,4438.638384819031,mnist-net,train
564,0.023,4,1211.4823958873749,mnist-net,train
569,0.055,4,4864.635076522827,mnist-net,train
576,0.033,4,3997.279115438461,mnist-net,train
585,0.035,4,5515.305536270142,mnist-net,train
590,0.031,4,6341.015232086182,mnist-net,train
605,0.031,4,4503.764548301697,mnist-net,train
606,0.057,4,10432.465314626694,mnist-net,train
616,0.023,4,696.1028096675873,mnist-net,train
647,0.029,4,3279.1550390720367,mnist-net,train
655,0.049,4,3823.003861904144,mnist-net,train
661,0.009,4,119.67336535453796,mnist-net,train
663,0.049,4,6349.559719085693,mnist-net,train
677,0.051,4,6701.019768714905,mnist-net,train
680,0.025,4,4244.437321424484,mnist-net,train
682,0.015,4,1988.4699835777285,mnist-net,train
692,0.037,4,3536.422008752823,mnist-net,train
697,0.039,4,876.2022895812988,mnist-net,train
700,0.025,4,3504.983617782593,mnist-net,train
706,0.035,4,1436.8450527191162,mnist-net,train
717,0.045,4,3339.1501893997192,mnist-net,train
718,0.025,4,1882.685112953186,mnist-net,train
729,0.025,4,690.6919767856598,mnist-net,train
742,0.035,4,3943.987987756729,mnist-net,train
746,0.011,4,1225.9381330013275,mnist-net,train
749,0.021,4,888.54714012146,mnist-net,train
754,0.011,4,446.1897554397583,mnist-net,train
797,0.051,4,1114.9849288463593,mnist-net,train
804,0.045,4,2718.3793981075287,mnist-net,train
828,0.029,4,2988.615598678589,mnist-net,train
834,0.043,4,7652.98761844635,mnist-net,train
842,0.031,4,3546.815794467926,mnist-net,train
847,0.057,4,5453.569954633713,mnist-net,train
848,0.035,4,487.5578315258026,mnist-net,train
850,0.057,4,6933.057711839676,mnist-net,train
851,0.043,4,1242.3479619026184,mnist-net,train
855,0.043,4,704.7318601608276,mnist-net,train
877,0.059,4,10243.97746181488,mnist-net,train
882,0.041,4,3707.240295410156,mnist-net,train
894,0.031,4,803.1208267211914,mnist-net,train
896,0.005,4,60.33095264434815,mnist-net,train
897,0.063,4,3132.9650774002075,mnist-net,train
906,0.031,4,3437.6461601257324,mnist-net,train
914,0.031,4,258.96098375320435,mnist-net,train
926,0.059,4,10159.49093079567,mnist-net,train
