epsilon,result,label,runtime,network,image,ds
0.037,sat,2,373.0697696208954,mnist-net,387,test
0.265,sat,2,9.119861125946043,mnist-net,390,test
0.133,sat,2,14.833710193634031,mnist-net,390,test
0.131,sat,2,13.857635736465454,mnist-net,390,test
0.065,sat,2,15.24658727645874,mnist-net,390,test
0.031,unsat,2,6.822810649871826,mnist-net,390,test
0.063,sat,2,16.80985403060913,mnist-net,390,test
0.047,unsat,2,97.76692819595335,mnist-net,390,test
0.045,cancelled,2,106.59069609642027,mnist-net,390,test
0.057,sat,2,137.09087443351746,mnist-net,390,test
0.051,unsat,2,393.44954204559326,mnist-net,390,test
0.053,unsat,2,803.9570822715759,mnist-net,390,test
0.055,unsat,2,2667.5333766937256,mnist-net,390,test
0.265,sat,2,14.034268140792848,mnist-net,396,test
0.133,sat,2,14.514710187911987,mnist-net,396,test
0.131,sat,2,13.16174864768982,mnist-net,396,test
0.065,sat,2,15.241677284240724,mnist-net,396,test
0.063,sat,2,17.9535174369812,mnist-net,396,test
0.031,sat,2,17.474822759628296,mnist-net,396,test
0.013,unsat,2,9.04216241836548,mnist-net,396,test
0.029,sat,2,17.293529748916626,mnist-net,396,test
0.019,unsat,2,7.858177900314331,mnist-net,396,test
0.021,unsat,2,67.57126569747925,mnist-net,396,test
0.023,unsat,2,370.6579630374909,mnist-net,396,test
0.027,sat,2,95.04348969459534,mnist-net,396,test
0.025,unsat,2,2611.968734979629,mnist-net,396,test
0.265,sat,2,7.1952550411224365,mnist-net,400,test
0.133,sat,2,11.44726538658142,mnist-net,400,test
0.131,sat,2,14.532340049743652,mnist-net,400,test
0.065,sat,2,14.083640098571776,mnist-net,400,test
0.063,sat,2,10.331275224685667,mnist-net,400,test
0.031,sat,2,9.041595458984377,mnist-net,400,test
0.029,sat,2,7.580240488052368,mnist-net,400,test
0.013,unsat,2,6.655647277832031,mnist-net,400,test
0.021,unsat,2,4.588535785675049,mnist-net,400,test
0.015,cancelled,2,11.770266771316528,mnist-net,400,test
0.023,unsat,2,160.33513355255127,mnist-net,400,test
0.027,sat,2,7.819778680801392,mnist-net,400,test
0.025,unsat,2,1068.0132575035095,mnist-net,400,test
0.265,sat,2,8.742815494537354,mnist-net,404,test
0.133,sat,2,13.068255186080933,mnist-net,404,test
0.131,sat,2,13.772034406661987,mnist-net,404,test
0.065,sat,2,11.44730257987976,mnist-net,404,test
0.031,sat,2,9.227386236190796,mnist-net,404,test
0.063,cancelled,2,17.509939193725586,mnist-net,404,test
0.009,unsat,2,5.631905555725098,mnist-net,404,test
0.019,sat,2,8.315003871917725,mnist-net,404,test
0.021,cancelled,2,3.689785242080689,mnist-net,404,test
0.013,unsat,2,4.848886966705322,mnist-net,404,test
0.017,sat,2,9.59558391571045,mnist-net,404,test
0.015,unsat,2,472.72252225875854,mnist-net,404,test
0.265,sat,2,9.71880865097046,mnist-net,418,test
0.133,sat,2,13.794514179229736,mnist-net,418,test
0.131,sat,2,12.823096513748167,mnist-net,418,test
0.065,sat,2,10.996283531188965,mnist-net,418,test
0.063,sat,2,13.35944151878357,mnist-net,418,test
0.029,unsat,2,80.30401802062988,mnist-net,418,test
0.047,sat,2,12.049018144607544,mnist-net,418,test
0.039,sat,2,14.122145891189575,mnist-net,418,test
0.031,unsat,2,399.3527846336365,mnist-net,418,test
0.033,unsat,2,960.2943985462188,mnist-net,418,test
0.037,sat,2,296.83643198013306,mnist-net,418,test
0.035,timeout,2,3600.0,mnist-net,418,test
0.133,sat,2,14.301221132278442,mnist-net,421,test
0.265,cancelled,2,24.17209386825561,mnist-net,421,test
0.043,sat,2,15.410164594650269,mnist-net,421,test
0.087,cancelled,2,25.65408444404602,mnist-net,421,test
0.013,unsat,2,6.514460325241089,mnist-net,421,test
0.027,unsat,2,278.5034649372101,mnist-net,421,test
0.029,unsat,2,442.6069004535675,mnist-net,421,test
0.037,sat,2,1787.5533831119535,mnist-net,421,test
0.035,unsat,2,2877.61430478096,mnist-net,421,test
0.031,cancelled,2,907.9020819664,mnist-net,421,test
0.265,sat,2,10.606408834457396,mnist-net,423,test
0.133,sat,2,13.038607358932495,mnist-net,423,test
0.131,sat,2,17.4601469039917,mnist-net,423,test
0.065,sat,2,272.9375648498535,mnist-net,423,test
0.031,unsat,2,6.977685451507568,mnist-net,423,test
0.063,sat,2,2081.985807657242,mnist-net,423,test
0.047,unsat,2,2505.8838198184967,mnist-net,423,test
0.045,cancelled,2,695.2874889373779,mnist-net,423,test
0.057,unsat,2,2565.202222108841,mnist-net,423,test
0.053,cancelled,2,2575.1174783706665,mnist-net,423,test
0.059,timeout,2,3600.0,mnist-net,423,test
0.061,timeout,2,3600.0,mnist-net,423,test
0.265,sat,2,9.681722640991213,mnist-net,43,test
0.133,sat,2,18.552937746047974,mnist-net,43,test
0.131,sat,2,14.75614857673645,mnist-net,43,test
0.065,sat,2,17.247323513031006,mnist-net,43,test
0.063,sat,2,15.091829299926758,mnist-net,43,test
0.031,sat,2,16.666486978530884,mnist-net,43,test
0.029,sat,2,15.38647437095642,mnist-net,43,test
0.013,unsat,2,7.0245678424835205,mnist-net,43,test
0.015,unsat,2,39.186665296554565,mnist-net,43,test
0.023,sat,2,236.19768047332764,mnist-net,43,test
0.017,unsat,2,262.927063703537,mnist-net,43,test
0.019,unsat,2,1475.36412191391,mnist-net,43,test
0.021,unsat,2,3275.7268471717834,mnist-net,43,test
0.265,sat,2,19.98170208930969,mnist-net,444,test
0.133,sat,2,20.43603515625,mnist-net,444,test
0.131,sat,2,19.81676197052002,mnist-net,444,test
0.065,sat,2,19.10536026954651,mnist-net,444,test
0.063,sat,2,20.18164849281311,mnist-net,444,test
0.029,unsat,2,10.691443920135498,mnist-net,444,test
0.047,sat,2,18.558781385421756,mnist-net,444,test
0.039,sat,2,10.875373601913452,mnist-net,444,test
0.035,sat,2,11.94471836090088,mnist-net,444,test
0.033,sat,2,19.441319942474365,mnist-net,444,test
0.031,unsat,2,683.817211151123,mnist-net,444,test
0.265,sat,2,20.543432474136356,mnist-net,452,test
0.133,sat,2,21.03843998908997,mnist-net,452,test
0.131,sat,2,16.91243314743042,mnist-net,452,test
0.065,sat,2,16.910987615585327,mnist-net,452,test
0.031,unsat,2,7.82433009147644,mnist-net,452,test
0.063,sat,2,16.962953567504883,mnist-net,452,test
0.047,sat,2,19.88566255569458,mnist-net,452,test
0.045,sat,2,19.14869809150696,mnist-net,452,test
0.037,unsat,2,974.0519833564758,mnist-net,452,test
0.041,sat,2,264.0396933555603,mnist-net,452,test
0.039,unsat,2,2222.550057411194,mnist-net,452,test
0.265,sat,2,13.56163740158081,mnist-net,456,test
0.133,sat,2,21.550045490264893,mnist-net,456,test
0.131,sat,2,19.177465200424194,mnist-net,456,test
0.065,sat,2,20.90735626220703,mnist-net,456,test
0.063,sat,2,21.15213179588318,mnist-net,456,test
0.031,sat,2,9.883049964904783,mnist-net,456,test
0.029,sat,2,12.48698902130127,mnist-net,456,test
0.013,unsat,2,250.85931992530823,mnist-net,456,test
0.021,sat,2,87.24840092658997,mnist-net,456,test
0.015,unsat,2,738.5660815238953,mnist-net,456,test
0.019,sat,2,417.8112413883209,mnist-net,456,test
0.017,unsat,2,2289.87618803978,mnist-net,456,test
0.265,sat,2,11.598329782485962,mnist-net,467,test
0.133,sat,2,16.00484609603882,mnist-net,467,test
0.131,sat,2,15.113181114196776,mnist-net,467,test
0.065,sat,2,14.26289200782776,mnist-net,467,test
0.063,sat,2,11.233208656311035,mnist-net,467,test
0.031,unsat,2,9.388689756393433,mnist-net,467,test
0.029,cancelled,2,4.146507024765015,mnist-net,467,test
0.051,sat,2,15.374810457229614,mnist-net,467,test
0.041,sat,2,47.53873157501221,mnist-net,467,test
0.035,unsat,2,202.35647058486936,mnist-net,467,test
0.037,unsat,2,685.9024364948273,mnist-net,467,test
0.039,unsat,2,1747.3386816978457,mnist-net,467,test
0.265,sat,2,8.160832643508911,mnist-net,47,test
0.133,sat,2,12.321099758148192,mnist-net,47,test
0.131,sat,2,8.042176723480225,mnist-net,47,test
0.065,sat,2,10.134276866912842,mnist-net,47,test
0.063,sat,2,9.338690757751465,mnist-net,47,test
0.031,sat,2,8.036762952804565,mnist-net,47,test
0.029,sat,2,13.49960207939148,mnist-net,47,test
0.013,unsat,2,7.571106433868408,mnist-net,47,test
0.015,unsat,2,4.294898748397827,mnist-net,47,test
0.021,sat,2,8.365903854370117,mnist-net,47,test
0.023,cancelled,2,4.245993137359619,mnist-net,47,test
0.017,unsat,2,7.104016304016113,mnist-net,47,test
0.019,unsat,2,230.96393823623657,mnist-net,47,test
0.265,sat,2,7.747281312942505,mnist-net,477,test
0.133,sat,2,9.780843257904053,mnist-net,477,test
0.131,sat,2,13.297903299331663,mnist-net,477,test
0.065,sat,2,132.89194297790527,mnist-net,477,test
0.031,unsat,2,4.82093620300293,mnist-net,477,test
0.063,sat,2,127.48920798301695,mnist-net,477,test
0.045,unsat,2,30.04313468933105,mnist-net,477,test
0.047,unsat,2,211.63445830345157,mnist-net,477,test
0.053,unsat,2,2628.458681821823,mnist-net,477,test
0.059,sat,2,260.3037040233612,mnist-net,477,test
0.055,timeout,2,3600.0,mnist-net,477,test
0.057,timeout,2,3600.0,mnist-net,477,test
0.265,sat,2,15.043710470199583,mnist-net,492,test
0.133,sat,2,16.43635058403015,mnist-net,492,test
0.131,sat,2,18.943884134292603,mnist-net,492,test
0.065,sat,2,19.47277426719665,mnist-net,492,test
0.031,sat,2,9.27273154258728,mnist-net,492,test
0.063,cancelled,2,20.633896827697757,mnist-net,492,test
0.019,sat,2,8.505053520202637,mnist-net,492,test
0.009,unsat,2,9.249135732650757,mnist-net,492,test
0.007,cancelled,2,0.0752468109130859,mnist-net,492,test
0.013,unsat,2,8.447397232055664,mnist-net,492,test
0.015,sat,2,10.362203121185305,mnist-net,492,test
0.017,cancelled,2,1.9485764503479004,mnist-net,492,test
0.133,sat,2,13.52030611038208,mnist-net,503,test
0.265,cancelled,2,21.32087016105652,mnist-net,503,test
0.087,sat,2,18.89557766914368,mnist-net,503,test
0.041,unsat,2,164.65996766090393,mnist-net,503,test
0.043,unsat,2,220.93168783187863,mnist-net,503,test
0.063,unsat,2,2348.683088541031,mnist-net,503,test
0.065,unsat,2,2642.345064878464,mnist-net,503,test
0.077,sat,2,16.76699423789978,mnist-net,503,test
0.075,sat,2,298.813857793808,mnist-net,503,test
0.069,unsat,2,2152.3272972106934,mnist-net,503,test
0.073,sat,2,390.9703249931336,mnist-net,503,test
0.071,timeout,2,3600.0,mnist-net,503,test
0.265,sat,2,10.743996858596802,mnist-net,512,test
0.133,sat,2,17.007519006729126,mnist-net,512,test
0.131,sat,2,18.360254287719727,mnist-net,512,test
0.065,sat,2,18.892518520355225,mnist-net,512,test
0.031,unsat,2,8.41370415687561,mnist-net,512,test
0.063,sat,2,15.100891351699827,mnist-net,512,test
0.047,unsat,2,2444.165283203125,mnist-net,512,test
0.045,cancelled,2,2452.801045894623,mnist-net,512,test
0.057,sat,2,22.483851194381717,mnist-net,512,test
0.053,sat,2,124.51275587081908,mnist-net,512,test
0.051,sat,2,161.6432588100433,mnist-net,512,test
0.049,sat,2,241.86015248298645,mnist-net,512,test
0.265,sat,2,11.336288452148438,mnist-net,513,test
0.133,sat,2,18.559158325195312,mnist-net,513,test
0.131,sat,2,23.11508274078369,mnist-net,513,test
0.063,sat,2,111.02132725715636,mnist-net,513,test
0.065,cancelled,2,154.1505777835846,mnist-net,513,test
0.021,unsat,2,9.392829179763794,mnist-net,513,test
0.041,unsat,2,11.55091142654419,mnist-net,513,test
0.043,unsat,2,9.751571893692017,mnist-net,513,test
0.051,unsat,2,742.5662081241608,mnist-net,513,test
0.057,sat,2,213.38624620437625,mnist-net,513,test
0.053,unsat,2,1730.253661155701,mnist-net,513,test
0.055,unsat,2,3504.7223846912384,mnist-net,513,test
0.265,sat,2,9.783217430114746,mnist-net,516,test
0.133,sat,2,15.880293130874634,mnist-net,516,test
0.131,sat,2,21.83732295036316,mnist-net,516,test
0.065,sat,2,20.84435629844665,mnist-net,516,test
0.031,unsat,2,11.90899133682251,mnist-net,516,test
0.063,sat,2,13.812201023101808,mnist-net,516,test
0.047,unsat,2,3194.7457213401794,mnist-net,516,test
0.045,cancelled,2,3203.5179352760315,mnist-net,516,test
0.057,sat,2,188.4760217666626,mnist-net,516,test
0.053,unsat,2,3376.812174797058,mnist-net,516,test
0.051,cancelled,2,3188.5124526023865,mnist-net,516,test
0.055,sat,2,166.53154134750366,mnist-net,516,test
0.265,sat,2,10.46386194229126,mnist-net,536,test
0.133,sat,2,15.96904444694519,mnist-net,536,test
0.131,sat,2,16.12769913673401,mnist-net,536,test
0.065,sat,2,17.820746898651123,mnist-net,536,test
0.063,sat,2,20.151531457901,mnist-net,536,test
0.031,sat,2,19.559679985046387,mnist-net,536,test
0.029,sat,2,18.987436056137085,mnist-net,536,test
0.013,sat,2,10.51656436920166,mnist-net,536,test
0.015,cancelled,2,2.830594301223755,mnist-net,536,test
0.003,unsat,2,8.128509998321533,mnist-net,536,test
0.007,unsat,2,8.248538255691528,mnist-net,536,test
0.011,sat,2,12.447983741760254,mnist-net,536,test
0.009,unsat,2,101.80020999908449,mnist-net,536,test
0.265,sat,2,10.51277232170105,mnist-net,539,test
0.133,sat,2,18.350807905197144,mnist-net,539,test
0.131,sat,2,13.918468952178957,mnist-net,539,test
0.065,sat,2,12.90049171447754,mnist-net,539,test
0.031,unsat,2,8.918629169464111,mnist-net,539,test
0.063,sat,2,141.05212926864624,mnist-net,539,test
0.045,unsat,2,586.5550847053528,mnist-net,539,test
0.055,sat,2,52.18318176269531,mnist-net,539,test
0.051,sat,2,65.38550734519958,mnist-net,539,test
0.049,sat,2,312.6691689491272,mnist-net,539,test
0.047,unsat,2,3023.609861135483,mnist-net,539,test
0.133,sat,2,20.254991054534912,mnist-net,547,test
0.265,cancelled,2,28.694950342178345,mnist-net,547,test
0.043,sat,2,19.73741364479065,mnist-net,547,test
0.087,cancelled,2,32.22171187400818,mnist-net,547,test
0.013,unsat,2,8.11497712135315,mnist-net,547,test
0.027,unsat,2,11.83945345878601,mnist-net,547,test
0.029,unsat,2,8.825684785842896,mnist-net,547,test
0.035,sat,2,11.4248788356781,mnist-net,547,test
0.037,cancelled,2,4.668424129486084,mnist-net,547,test
0.033,sat,2,149.14178824424744,mnist-net,547,test
0.031,unsat,2,493.104101896286,mnist-net,547,test
0.265,sat,2,12.556342840194702,mnist-net,549,test
0.133,sat,2,19.630844593048096,mnist-net,549,test
0.131,sat,2,20.473750352859497,mnist-net,549,test
0.063,unsat,2,933.2745914459229,mnist-net,549,test
0.097,sat,2,19.74949431419373,mnist-net,549,test
0.081,sat,2,225.70841336250305,mnist-net,549,test
0.065,unsat,2,1834.7347843647003,mnist-net,549,test
0.073,unsat,2,3011.183474302292,mnist-net,549,test
0.071,cancelled,2,2426.606573820114,mnist-net,549,test
0.075,unsat,2,2329.3852338790894,mnist-net,549,test
0.077,unsat,2,3247.268965005874,mnist-net,549,test
0.079,sat,2,1545.658436536789,mnist-net,549,test
0.265,sat,2,8.957989931106567,mnist-net,583,test
0.133,sat,2,13.777594804763794,mnist-net,583,test
0.065,sat,2,6.18718957901001,mnist-net,583,test
0.131,cancelled,2,20.471426486968998,mnist-net,583,test
0.021,sat,2,7.228604078292847,mnist-net,583,test
0.041,cancelled,2,15.836504936218262,mnist-net,583,test
0.013,sat,2,7.325079441070557,mnist-net,583,test
0.007,sat,2,9.105935335159302,mnist-net,583,test
0.005,sat,2,6.669885873794556,mnist-net,583,test
0.001,unsat,2,6.1689887046813965,mnist-net,583,test
0.003,sat,2,8.532768487930298,mnist-net,583,test
0.265,sat,2,8.399985074996948,mnist-net,609,test
0.133,sat,2,15.943315982818604,mnist-net,609,test
0.131,sat,2,12.83240532875061,mnist-net,609,test
0.065,sat,2,12.093510627746582,mnist-net,609,test
0.063,sat,2,15.608692169189451,mnist-net,609,test
0.029,unsat,2,8.354456186294556,mnist-net,609,test
0.031,unsat,2,33.86766219139099,mnist-net,609,test
0.047,sat,2,15.458415269851685,mnist-net,609,test
0.045,sat,2,16.30401039123535,mnist-net,609,test
0.037,sat,2,10.762062788009644,mnist-net,609,test
0.039,cancelled,2,15.2835693359375,mnist-net,609,test
0.035,sat,2,10.29180145263672,mnist-net,609,test
0.033,unsat,2,916.7931277751924,mnist-net,609,test
0.265,sat,2,11.023895263671877,mnist-net,612,test
0.133,sat,2,15.666809558868408,mnist-net,612,test
0.131,sat,2,19.062546968460083,mnist-net,612,test
0.065,sat,2,16.10530924797058,mnist-net,612,test
0.063,sat,2,16.49973487854004,mnist-net,612,test
0.029,unsat,2,337.84237575531006,mnist-net,612,test
0.047,sat,2,16.76517963409424,mnist-net,612,test
0.031,unsat,2,1335.832295179367,mnist-net,612,test
0.039,unsat,2,3355.983239173889,mnist-net,612,test
0.037,cancelled,2,2430.778735160828,mnist-net,612,test
0.043,sat,2,683.6068117618561,mnist-net,612,test
0.041,unsat,2,2257.33940577507,mnist-net,612,test
0.265,sat,2,11.290359258651732,mnist-net,613,test
0.133,sat,2,18.2156081199646,mnist-net,613,test
0.065,sat,2,15.300834894180298,mnist-net,613,test
0.131,cancelled,2,31.22244668006897,mnist-net,613,test
0.021,sat,2,11.484941005706789,mnist-net,613,test
0.041,cancelled,2,24.36072015762329,mnist-net,613,test
0.041,sat,2,11.819846630096436,mnist-net,613,test
0.007,unsat,2,7.393490076065063,mnist-net,613,test
0.013,sat,2,11.57605481147766,mnist-net,613,test
0.015,cancelled,2,4.240874767303467,mnist-net,613,test
0.009,unsat,2,9.509881019592283,mnist-net,613,test
0.011,unsat,2,2633.3988025188446,mnist-net,613,test
0.265,sat,2,9.10865569114685,mnist-net,624,test
0.133,sat,2,16.864891290664673,mnist-net,624,test
0.131,sat,2,13.349018335342407,mnist-net,624,test
0.065,sat,2,15.727495908737184,mnist-net,624,test
0.063,sat,2,8.753526210784912,mnist-net,624,test
0.031,sat,2,10.423144340515137,mnist-net,624,test
0.029,sat,2,9.626170873641968,mnist-net,624,test
0.013,unsat,2,8.56701135635376,mnist-net,624,test
0.015,unsat,2,9.28555989265442,mnist-net,624,test
0.023,sat,2,17.562178134918213,mnist-net,624,test
0.017,unsat,2,8.953473329544067,mnist-net,624,test
0.019,unsat,2,227.60848927497864,mnist-net,624,test
0.021,unsat,2,555.2114284038544,mnist-net,624,test
0.133,sat,2,10.625170946121216,mnist-net,629,test
0.265,cancelled,2,18.23452496528625,mnist-net,629,test
0.087,sat,2,14.917051792144775,mnist-net,629,test
0.043,sat,2,17.848034143447876,mnist-net,629,test
0.041,sat,2,15.137685298919678,mnist-net,629,test
0.019,unsat,2,195.1279637813568,mnist-net,629,test
0.021,unsat,2,430.44299125671387,mnist-net,629,test
0.031,unsat,2,3056.7334113121037,mnist-net,629,test
0.029,cancelled,2,2812.8822405338287,mnist-net,629,test
0.037,sat,2,18.62700319290161,mnist-net,629,test
0.035,sat,2,20.27567338943481,mnist-net,629,test
0.033,sat,2,17.542872428894043,mnist-net,629,test
0.265,sat,2,11.491296768188477,mnist-net,632,test
0.133,sat,2,18.899782180786133,mnist-net,632,test
0.131,sat,2,18.073478937149048,mnist-net,632,test
0.065,sat,2,18.866322994232178,mnist-net,632,test
0.063,sat,2,20.060997009277344,mnist-net,632,test
0.029,unsat,2,47.62459087371826,mnist-net,632,test
0.047,sat,2,15.343225955963137,mnist-net,632,test
0.031,unsat,2,124.49281525611876,mnist-net,632,test
0.037,unsat,2,2403.3936805725098,mnist-net,632,test
0.043,sat,2,237.2085452079773,mnist-net,632,test
0.041,sat,2,233.10164642333984,mnist-net,632,test
0.039,unsat,2,3090.3401215076447,mnist-net,632,test
0.265,sat,2,11.858549356460571,mnist-net,633,test
0.133,sat,2,19.71448826789856,mnist-net,633,test
0.131,sat,2,14.356009006500244,mnist-net,633,test
0.065,sat,2,14.84235906600952,mnist-net,633,test
0.063,sat,2,13.521605014801024,mnist-net,633,test
0.029,unsat,2,587.7424716949463,mnist-net,633,test
0.047,sat,2,22.930176973342896,mnist-net,633,test
0.039,sat,2,295.0691804885864,mnist-net,633,test
0.031,unsat,2,1842.4829609394076,mnist-net,633,test
0.035,unsat,2,2440.3196761608124,mnist-net,633,test
0.033,cancelled,2,1563.5589208602903,mnist-net,633,test
0.037,sat,2,3155.5518836975098,mnist-net,633,test
0.133,sat,2,19.122722148895264,mnist-net,635,test
0.265,cancelled,2,33.81059002876282,mnist-net,635,test
0.087,sat,2,17.865459442138672,mnist-net,635,test
0.043,sat,2,22.26536250114441,mnist-net,635,test
0.041,sat,2,19.757612705230716,mnist-net,635,test
0.021,sat,2,18.89236831665039,mnist-net,635,test
0.009,unsat,2,10.65486478805542,mnist-net,635,test
0.013,unsat,2,8.881897687911987,mnist-net,635,test
0.015,unsat,2,234.96147394180295,mnist-net,635,test
0.019,unsat,2,1409.2559373378754,mnist-net,635,test
0.017,cancelled,2,1062.898506641388,mnist-net,635,test
0.265,sat,2,20.462433099746704,mnist-net,643,test
0.133,sat,2,21.97936534881592,mnist-net,643,test
0.131,sat,2,15.01355504989624,mnist-net,643,test
